cohort	tree	framework	strategy	task	encoder	model	surv_loss	experiment_id	n_folds	n_fold_dirs	seed	elapsed_s	primary_metric	test_mean	test_std	test_ci_low	test_ci_high	val_mean	val_std	per_fold_test	per_fold_val	mtime	path
tcga_lgg	benchmark_5fold	abmil	standard	os	uni_v2	abmil	cox	abmil__standard__os__uni_v2__abmil__s42__cox	5	5	42	10775	c_index	0.7492666322846826	0.049939843928046644	0.7090699904122724	0.7853447389855607	0.7308840582439593	0.08567166572517984	[0.7275862068965517, 0.6761904761904762, 0.8065054211843202, 0.7776617954070981, 0.7583892617449665]	[0.7340425531914894, 0.8556701030927835, 0.71280276816609, 0.6150627615062761, 0.7368421052631579]	1784948107	abmil/standard/os/uni_v2/abmil/cox
tcga_lgg	benchmark_5fold	abmil	standard	os	uni_v2	abmil	nllsurv	abmil__standard__os__uni_v2__abmil__s42__nllsurv	5	5	42	11189	c_index	0.7538939224859167	0.05049459824896587	0.7145119846596357	0.7931558263694376	0.7036464554205739	0.10417888350402288	[0.7540229885057471, 0.6885714285714286, 0.8073394495412844, 0.7985386221294363, 0.7209971236816874]	[0.6347517730496454, 0.872852233676976, 0.7197231833910035, 0.606694560669456, 0.6842105263157895]	1784948615	abmil/standard/os/uni_v2/abmil/nllsurv
tcga_lgg	benchmark_5fold	abmil	standard	os	virchow2	abmil	cox	abmil__standard__os__virchow2__abmil__s42__cox	5	5	42	13724	c_index	0.7169457009950031	0.05023679538430144	0.6776754058253711	0.7562159961646351	0.7656059929237029	0.06841875296007587	[0.674712643678161, 0.6695238095238095, 0.7639699749791493, 0.7766179540709812, 0.6999041227229147]	[0.7588652482269503, 0.8762886597938144, 0.7162629757785467, 0.702928870292887, 0.7736842105263158]	1784951223	abmil/standard/os/virchow2/abmil/cox
tcga_lgg	benchmark_5fold	abmil	standard	os	virchow2	abmil	nllsurv	abmil__standard__os__virchow2__abmil__s42__nllsurv	5	5	42	13107	c_index	0.7255636248748255	0.03376571161079416	0.6994701145169713	0.7535733056890559	0.7111840837193714	0.0732431300520118	[0.7183908045977011, 0.6780952380952381, 0.7180984153461217, 0.7682672233820459, 0.7449664429530202]	[0.6702127659574468, 0.8384879725085911, 0.7093425605536332, 0.6694560669456067, 0.6684210526315789]	1784950488	abmil/standard/os/virchow2/abmil/nllsurv
tcga_lgg	benchmark_5fold	clam	standard	idh1	hoptimus1	clam_mb		clam__standard__idh1__hoptimus1__clam_mb__s42	5	5	42	16497.17647274601	auc_roc	0.8664712252887237	0.023218316955048415	0.8491309442437261	0.8834819486733363	0.8275058275058275	0.07769619259906271	[0.8884297520661157, 0.8589981447124304, 0.8343301435406699, 0.8606459330143541, 0.8899521531100478]	[0.7272727272727273, 0.9114219114219113, 0.8438228438228439, 0.8857808857808858, 0.7692307692307692]	1784665859	clam/standard/idh1/hoptimus1/clam_mb
tcga_lgg	benchmark_5fold	clam	standard	idh1	uni_v2	clam_mb		clam__standard__idh1__uni_v2__clam_mb__s42	5	5	42	16403.00888781296	auc_roc	0.8495954319091709	0.03839086884831997	0.8214334537642808	0.8860755785567814	0.8566801619433198	0.09104939907528274	[0.8624557260920898, 0.810760667903525, 0.8157894736842105, 0.9049043062200957, 0.854066985645933]	[0.7799043062200957, 0.9673659673659674, 0.7995337995337995, 0.9440559440559441, 0.7925407925407926]	1784665765	clam/standard/idh1/uni_v2/clam_mb
tcga_lgg	benchmark_5fold	clam	standard	idh1	virchow2	clam_mb		clam__standard__idh1__virchow2__clam_mb__s42	5	5	42	21696.068463832955	auc_roc	0.7914557645589771	0.05429869603390255	0.7520535399892885	0.8380382775119617	0.7566433566433567	0.12721166256243174	[0.7455726092089728, 0.7631416202844775, 0.7529904306220095, 0.8708133971291866, 0.8247607655502392]	[0.5454545454545454, 0.8181818181818181, 0.7668997668997669, 0.8834498834498834, 0.7692307692307693]	1784671058	clam/standard/idh1/virchow2/clam_mb
tcga_lgg	benchmark_5fold	clam	standard	os	hoptimus1	clam_mb	nllsurv	clam__standard__os__hoptimus1__clam_mb__s42__nllsurv	5	5	42	0	c_index	0.7516120092803811	0.03825546396801252	0.7223520128718	0.7808720056889623	0.7214741326781413	0.1020016140314703	[0.7137931034482758, 0.7076190476190476, 0.7764804003336113, 0.791231732776618, 0.7689357622243528]	[0.7375886524822695, 0.8384879725085911, 0.7854671280276817, 0.5774058577405857, 0.6684210526315789]	1784938763	clam/standard/os/hoptimus1/clam_mb/nllsurv
tcga_lgg	benchmark_5fold	clam	standard	os	uni_v2	clam_mb	nllsurv	clam__standard__os__uni_v2__clam_mb__s42__nllsurv	5	5	42	0	c_index	0.7579012116787902	0.046729320892197196	0.7239245765420262	0.7953890196632764	0.7034840257931327	0.09712366702717808	[0.7436781609195402, 0.6952380952380952, 0.8131776480400333, 0.7943632567849687, 0.7430488974113135]	[0.6418439716312057, 0.8591065292096219, 0.726643598615917, 0.6108786610878661, 0.6789473684210526]	1784938859	clam/standard/os/uni_v2/clam_mb/nllsurv
tcga_lgg	benchmark_5fold	clam	standard	os	virchow2	clam_mb	nllsurv	clam__standard__os__virchow2__clam_mb__s42__nllsurv	5	5	42	0	c_index	0.7078611294517959	0.039399051036425416	0.6756243630711718	0.7331531886927719	0.6978940142513219	0.11591978139942517	[0.7011494252873564, 0.6428571428571429, 0.74395329441201, 0.7265135699373695, 0.7248322147651006]	[0.6773049645390071, 0.8694158075601375, 0.7093425605536332, 0.5439330543933054, 0.6894736842105263]	1784939654	clam/standard/os/virchow2/clam_mb/nllsurv
tcga_lgg	benchmark_5fold	dtfd	standard	idh1	hoptimus1	dtfd_mil		dtfd__standard__idh1__hoptimus1__dtfd_mil__s42	5	5	42	1705	auc_roc	0.8502428592141511	0.012235601353721915	0.8408976987924357	0.8595880196358665	0.870690712795976	0.07832546791522874	[0.8600944510035419, 0.8354978354978355, 0.860645933014354, 0.8385167464114832, 0.8564593301435407]	[0.784688995215311, 0.9696969696969696, 0.8438228438228438, 0.9347319347319348, 0.8205128205128205]	1784652071	dtfd/standard/idh1/hoptimus1/dtfd_mil
tcga_lgg	benchmark_5fold	dtfd	standard	idh1	uni_v2	dtfd_mil		dtfd__standard__idh1__uni_v2__dtfd_mil__s42	5	5	42	1674	auc_roc	0.8559490520871245	0.038576978405001044	0.8317172802135208	0.8932004598272542	0.8525334314808	0.07966271738096352	[0.8565525383707202, 0.8286951144094, 0.8283492822966507, 0.9216507177033493, 0.8444976076555024]	[0.7894736842105263, 0.958041958041958, 0.8041958041958042, 0.9184149184149184, 0.7925407925407925]	1784652124	dtfd/standard/idh1/uni_v2/dtfd_mil
tcga_lgg	benchmark_5fold	dtfd	standard	idh1	virchow2	dtfd_mil		dtfd__standard__idh1__virchow2__dtfd_mil__s42	5	5	42	1638	auc_roc	0.7891786727740248	0.04341050786359651	0.7496504691480768	0.8135899074723408	0.8021101705312231	0.07139622123395659	[0.8146399055489965, 0.8082869511440939, 0.7129186602870813, 0.7948564593301435, 0.8151913875598086]	[0.6842105263157894, 0.8298368298368298, 0.7878787878787878, 0.8601398601398601, 0.8484848484848484]	1784652505	dtfd/standard/idh1/virchow2/dtfd_mil
tcga_lgg	benchmark_5fold	dtfd	standard	os	hoptimus1	dtfd_mil	nllsurv	dtfd__standard__os__hoptimus1__dtfd_mil__s42__nllsurv	5	5	42	12212	c_index	0.7626085132968768	0.03774900521920382	0.7330535039287642	0.7921635226649894	0.7293474154376514	0.08522956385272246	[0.7229885057471265, 0.7342857142857143, 0.8023352793994996, 0.802713987473904, 0.75071907957814]	[0.7092198581560284, 0.8625429553264605, 0.6643598615916955, 0.6527196652719666, 0.7578947368421053]	1784949560	dtfd/standard/os/hoptimus1/dtfd_mil/nllsurv
tcga_lgg	benchmark_5fold	dtfd	standard	os	uni_v2	dtfd_mil	nllsurv	dtfd__standard__os__uni_v2__dtfd_mil__s42__nllsurv	5	5	42	11408	c_index	0.7686101199171318	0.030020243346347165	0.7461500314080736	0.7935335473711915	0.7241886156411139	0.08815769722942222	[0.7471264367816092, 0.7380952380952381, 0.8115095913261051, 0.7860125260960334, 0.7603068072866731]	[0.6879432624113475, 0.865979381443299, 0.740484429065744, 0.6317991631799164, 0.6947368421052632]	1784948770	dtfd/standard/os/uni_v2/dtfd_mil/nllsurv
tcga_lgg	benchmark_5fold	dtfd	standard	os	virchow2	dtfd_mil	nllsurv	dtfd__standard__os__virchow2__dtfd_mil__s42__nllsurv	5	5	42	14496	c_index	0.7030796812618362	0.040797795253452604	0.6689635013304739	0.7319888400165475	0.7357063762678304	0.07780807080701563	[0.7149425287356321, 0.6390476190476191, 0.6889074228523769, 0.7390396659707724, 0.7334611697027804]	[0.723404255319149, 0.8625429553264605, 0.7370242214532872, 0.702928870292887, 0.6526315789473685]	1784951938	dtfd/standard/os/virchow2/dtfd_mil/nllsurv
tcga_lgg	benchmark_5fold	nnmil	standard	idh1	hoptimus1	simple_mil		nnmil__standard__idh1__hoptimus1__simple_mil__s42	5	5	42	9254.719717235945	auc_roc	0.7918314824842507	0.08946675150475092	0.7279318647859317	0.860169091560069	0.8365231259968102	0.08175516340261899	[0.717827626918536, 0.8818800247371676, 0.7733253588516746, 0.888157894736842, 0.6979665071770335]	[0.8492822966507177, 0.9020979020979021, 0.7668997668997669, 0.9254079254079254, 0.738927738927739]	1784658617	nnmil/standard/idh1/hoptimus1/simple_mil
tcga_lgg	benchmark_5fold	nnmil	standard	idh1	uni_v2	simple_mil		nnmil__standard__idh1__uni_v2__simple_mil__s42	5	5	42	11144.111674392014	auc_roc	0.8218665761215316	0.0699323961120167	0.760369842478096	0.8623514956221723	0.8022328548644337	0.04331747359994776	[0.832939787485242, 0.8750773036487322, 0.7003588516746412, 0.8606459330143541, 0.840311004784689]	[0.799043062200957, 0.8438228438228439, 0.7645687645687645, 0.8484848484848484, 0.7552447552447552]	1784660506	nnmil/standard/idh1/uni_v2/simple_mil
tcga_lgg	benchmark_5fold	nnmil	standard	idh1	virchow2	simple_mil		nnmil__standard__idh1__virchow2__simple_mil__s42	5	5	42	13596.993839503091	auc_roc	0.8135257713350672	0.039048811221097005	0.780622009569378	0.8394264882986688	0.7907496012759172	0.05736024622408533	[0.8057851239669421, 0.8509585652442795, 0.7499999999999999, 0.8265550239234449, 0.8343301435406699]	[0.7416267942583732, 0.8438228438228439, 0.7878787878787878, 0.8531468531468531, 0.7272727272727273]	1784662959	nnmil/standard/idh1/virchow2/simple_mil
tcga_lgg	benchmark_5fold	nnmil	standard	os	hoptimus1	simple_mil	cox	nnmil__standard__os__hoptimus1__simple_mil__s42__cox	5	5	42	18819.499856075854	c_index	0.7641157931599121	0.049677684080825416	0.7263843246162154	0.8018472617036088	0.6998511419529815	0.13447874370757423	[0.7195402298850575, 0.7047619047619048, 0.8206839032527106, 0.7922755741127349, 0.7833173537871524]	[0.7411347517730497, 0.8281786941580757, 0.7750865051903114, 0.4811715481171548, 0.6736842105263158]	1784955971	nnmil/standard/os/hoptimus1/simple_mil/cox
tcga_lgg	benchmark_5fold	nnmil	standard	os	hoptimus1	simple_mil	nllsurv	nnmil__standard__os__hoptimus1__simple_mil__s42__nllsurv	5	5	42	12978.879813991021	c_index	0.7718257652981582	0.04756738255205143	0.734250404998843	0.8094011255974735	0.721858132903623	0.1015407991218307	[0.728735632183908, 0.7161904761904762, 0.8123436196830692, 0.8204592901878914, 0.7813998082454459]	[0.7269503546099291, 0.8487972508591065, 0.7889273356401384, 0.602510460251046, 0.6421052631578947]	1784950130	nnmil/standard/os/hoptimus1/simple_mil/nllsurv
tcga_lgg	benchmark_5fold	nnmil	standard	os	uni_v2	simple_mil	cox	nnmil__standard__os__uni_v2__simple_mil__s42__cox	5	5	42	20290.920667733997	c_index	0.7536656534443649	0.036597815771734606	0.7237120933116796	0.7786005579362113	0.7207620846642266	0.09104842033059853	[0.7655172413793103, 0.6980952380952381, 0.7873227689741451, 0.7369519832985386, 0.7804410354745925]	[0.7127659574468085, 0.852233676975945, 0.740484429065744, 0.5983263598326359, 0.7]	1784957442	nnmil/standard/os/uni_v2/simple_mil/cox
tcga_lgg	benchmark_5fold	nnmil	standard	os	uni_v2	simple_mil	nllsurv	nnmil__standard__os__uni_v2__simple_mil__s42__nllsurv	5	5	42	14785.378664859221	c_index	0.7577908609351649	0.05720453865608845	0.7137286906580038	0.8030281903906236	0.7148049427785993	0.09312304066908382	[0.7666666666666667, 0.6904761904761905, 0.817347789824854, 0.8068893528183716, 0.7075743048897412]	[0.6595744680851063, 0.8694158075601375, 0.7301038062283737, 0.6359832635983264, 0.6789473684210526]	1784951937	nnmil/standard/os/uni_v2/simple_mil/nllsurv
tcga_lgg	benchmark_5fold	nnmil	standard	os	virchow2	simple_mil	cox	nnmil__standard__os__virchow2__simple_mil__s42__cox	5	5	42	23399.05552637705	c_index	0.7313961831952149	0.03213381755720293	0.7073833135421522	0.7561435968154859	0.7506339568588111	0.08196567795161361	[0.7333333333333333, 0.6923809523809524, 0.7522935779816514, 0.7713987473903967, 0.7075743048897412]	[0.7907801418439716, 0.8625429553264605, 0.7577854671280276, 0.6736401673640168, 0.6684210526315789]	1784960550	nnmil/standard/os/virchow2/simple_mil/cox
tcga_lgg	benchmark_5fold	nnmil	standard	os	virchow2	simple_mil	nllsurv	nnmil__standard__os__virchow2__simple_mil__s42__nllsurv	5	5	42	16868.487783109886	c_index	0.7368235483869041	0.04422051814235742	0.6973329292467277	0.7626975590786098	0.7142062406841841	0.11407784626389937	[0.7448275862068966, 0.660952380952381, 0.7597998331943286, 0.7745302713987474, 0.7440076701821668]	[0.7375886524822695, 0.8934707903780069, 0.7058823529411765, 0.602510460251046, 0.631578947368421]	1784954020	nnmil/standard/os/virchow2/simple_mil/nllsurv
tcga_lgg	benchmark_5fold	titan	standard	idh1	titan	titan		titan__standard__idh1__titan__titan__s42	5	5	42	371.954252243042	auc_roc	0.8523517323414795	0.03554038596445973	0.8244809189443503	0.8804362366956351	0.8398110661268557	0.06675701458815632	[0.8317591499409682, 0.8719851576994434, 0.8983253588516746, 0.8534688995215312, 0.80622009569378]	[0.7631578947368421, 0.8181818181818181, 0.8671328671328671, 0.9393939393939394, 0.8111888111888113]	1784649582	titan/standard/idh1/titan/titan
tcga_lgg	benchmark_5fold	titan	standard	os	titan	titan	cox	titan__standard__os__titan__titan__s42__cox	5	5	42	166.3840172290802	c_index	0.7776553775981434	0.020786262404875293	0.7621473993095906	0.7931633558866962	0.72658431773221	0.08912037547375208	[0.7620689655172413, 0.7523809523809524, 0.804837364470392, 0.7818371607515657, 0.7871524448705657]	[0.7730496453900709, 0.8625429553264605, 0.6678200692041523, 0.6610878661087866, 0.6684210526315789]	1785014826	titan/standard/os/titan/titan/cox
tcga_lgg	benchmark_5fold	titan	standard	os	titan	titan	nllsurv	titan__standard__os__titan__titan__s42__nllsurv	5	5	42	142.23254466056824	c_index	0.7692727666936083	0.010809705276612897	0.7610350668961022	0.7776200421539262	0.721236085555229	0.09870885475716425	[0.7735632183908046, 0.7571428571428571, 0.780650542118432, 0.7766179540709812, 0.7583892617449665]	[0.723404255319149, 0.8831615120274914, 0.7162629757785467, 0.6359832635983264, 0.6473684210526316]	1785014971	titan/standard/os/titan/titan/nllsurv
tcga_luad	benchmark_10fold	abmil	standard	egfr	hoptimus1	abmil		abmil__standard__egfr__hoptimus1__abmil__s42	10	10	42	2072	auc_roc	0.7802206736353077	0.11166172162295199	0.715955574912892	0.8457610336817654	0.875886524822695	0.07139323343045625	[0.8809523809523809, 0.7142857142857143, 0.6571428571428571, 0.7571428571428571, 0.9146341463414634, 0.7219512195121951, 0.8195121951219513, 0.8780487804878049, 0.5804878048780487, 0.8780487804878049]	[0.9539007092198581, 0.8439716312056738, 0.8971631205673758, 0.8865248226950355, 0.8617021276595745, 0.7340425531914894, 0.8368794326241135, 0.8262411347517731, 0.9609929078014184, 0.9574468085106383]	1783792017	abmil/standard/egfr/hoptimus1/abmil
tcga_luad	benchmark_10fold	abmil	standard	egfr	uni_v2	abmil		abmil__standard__egfr__uni_v2__abmil__s42	10	10	42	1839	auc_roc	0.7754123112659699	0.11655917606251291	0.705586236933798	0.8430040650406504	0.8312056737588651	0.10763902579208606	[0.7142857142857143, 0.7571428571428571, 0.6666666666666667, 0.8095238095238096, 0.8211382113821137, 0.7853658536585366, 0.7365853658536585, 0.9707317073170733, 0.5707317073170732, 0.9219512195121952]	[0.9361702127659575, 0.7907801418439716, 0.8652482269503546, 0.9113475177304965, 0.8120567375886525, 0.6099290780141844, 0.7340425531914893, 0.7801418439716312, 0.9539007092198581, 0.9184397163120568]	1783792349	abmil/standard/egfr/uni_v2/abmil
tcga_luad	benchmark_10fold	abmil	standard	egfr	virchow2	abmil		abmil__standard__egfr__virchow2__abmil__s42	10	10	42	2383	auc_roc	0.7915214866434378	0.13604398841631912	0.710869918699187	0.8703841463414633	0.8631205673758865	0.08700919853268325	[0.7666666666666667, 0.6428571428571429, 0.6523809523809524, 0.9142857142857141, 0.9634146341463414, 0.8, 0.7365853658536586, 0.9024390243902439, 0.5902439024390245, 0.9463414634146341]	[0.9255319148936171, 0.8546099290780141, 0.9113475177304964, 0.8723404255319148, 0.74822695035461, 0.7021276595744681, 0.8546099290780143, 0.8297872340425532, 0.9574468085106383, 0.975177304964539]	1783795061	abmil/standard/egfr/virchow2/abmil
tcga_luad	benchmark_10fold	abmil	standard	kras	hoptimus1	abmil		abmil__standard__kras__hoptimus1__abmil__s42	10	10	42	2033	auc_roc	0.6970182555780933	0.07649724595387304	0.6517369844489519	0.7372148411088575	0.6999362041467304	0.08241811934768849	[0.7011494252873562, 0.6098039215686274, 0.7215686274509804, 0.7450980392156863, 0.7686274509803922, 0.5720081135902637, 0.614604462474645, 0.6876267748478702, 0.8093306288032455, 0.7403651115618661]	[0.7430340557275541, 0.6863636363636364, 0.796969696969697, 0.7621212121212121, 0.5696969696969697, 0.588235294117647, 0.6764705882352942, 0.7352941176470589, 0.6377708978328174, 0.8034055727554179]	1783791941	abmil/standard/kras/hoptimus1/abmil
tcga_luad	benchmark_10fold	abmil	standard	kras	uni_v2	abmil		abmil__standard__kras__uni_v2__abmil__s42	10	10	42	1677	auc_roc	0.6293779580797836	0.11121745052286364	0.5722104462474645	0.6932379986477349	0.6464461957031615	0.07006179240499756	[0.5517241379310345, 0.503921568627451, 0.5901960784313725, 0.7470588235294118, 0.6392156862745098, 0.5557809330628803, 0.5821501014198783, 0.561866125760649, 0.870182555780933, 0.691683569979716]	[0.7616099071207431, 0.5833333333333333, 0.6181818181818182, 0.7136363636363636, 0.5818181818181818, 0.5572755417956656, 0.6702786377708978, 0.7151702786377708, 0.5882352941176471, 0.6749226006191951]	1783791343	abmil/standard/kras/uni_v2/abmil
tcga_luad	benchmark_10fold	abmil	standard	kras	virchow2	abmil		abmil__standard__kras__virchow2__abmil__s42	10	10	42	2656	auc_roc	0.659499661933739	0.09100893326446749	0.6063056118999326	0.7107366463826911	0.665747255840135	0.09088378284788087	[0.5229885057471264, 0.6843137254901961, 0.7470588235294117, 0.7215686274509804, 0.6411764705882353, 0.5354969574036512, 0.6206896551724138, 0.5943204868154158, 0.7809330628803246, 0.7464503042596349]	[0.7678018575851393, 0.5787878787878789, 0.7257575757575757, 0.7772727272727272, 0.5090909090909091, 0.588235294117647, 0.6331269349845201, 0.7507739938080495, 0.6362229102167182, 0.6904024767801857]	1783794966	abmil/standard/kras/virchow2/abmil
tcga_luad	benchmark_10fold	clam	standard	egfr	hoptimus1	clam_mb		clam__standard__egfr__hoptimus1__clam_mb__s42	10	10	42	39335.49173484137	auc_roc	0.8088269454123115	0.10664922003056612	0.7447877468060394	0.8686292102206735	0.8351063829787234	0.10988776264204372	[0.7666666666666666, 0.719047619047619, 0.761904761904762, 0.9000000000000001, 0.8821138211382114, 0.7609756097560976, 0.9463414634146341, 0.8682926829268292, 0.5951219512195123, 0.8878048780487804]	[0.9680851063829787, 0.7765957446808511, 0.8687943262411347, 0.8617021276595744, 0.7553191489361702, 0.6312056737588653, 0.7978723404255319, 0.7695035460992907, 0.975177304964539, 0.9468085106382979]	1783817605	clam/standard/egfr/hoptimus1/clam_mb
tcga_luad	benchmark_10fold	clam	standard	egfr	hoptimus1	clam_sb		clam__standard__egfr__hoptimus1__clam_sb__s42	10	10	42	39803.29767049663	auc_roc	0.8189198606271777	0.10736882620391856	0.7561994773519165	0.8772770034843206	0.823758865248227	0.1404984448257414	[0.8476190476190477, 0.7333333333333334, 0.6761904761904762, 0.9190476190476191, 0.8373983739837398, 0.751219512195122, 0.8829268292682927, 0.9560975609756097, 0.6585365853658536, 0.926829268292683]	[0.9574468085106382, 0.9042553191489362, 0.8687943262411347, 0.9113475177304965, 0.7588652482269503, 0.5638297872340425, 0.7163120567375887, 0.6560283687943262, 0.9432624113475178, 0.9574468085106383]	1783818073	clam/standard/egfr/hoptimus1/clam_sb
tcga_luad	benchmark_10fold	clam	standard	egfr	hoptimus1	mil		clam__standard__egfr__hoptimus1__mil__s42	10	10	42	39624.508805581834	auc_roc	0.6929849012775842	0.1612752364748433	0.5903475609756098	0.7762520325203252	0.799645390070922	0.1420629712060589	[0.5761904761904761, 0.6142857142857143, 0.36190476190476195, 0.8238095238095238, 0.8170731707317074, 0.6878048780487804, 0.673170731707317, 0.8878048780487806, 0.624390243902439, 0.8634146341463416]	[0.7056737588652482, 0.7553191489361702, 0.9361702127659574, 0.950354609929078, 0.7304964539007093, 0.5957446808510639, 0.6453900709219857, 0.7446808510638298, 0.9468085106382979, 0.9858156028368795]	1783817894	clam/standard/egfr/hoptimus1/mil
tcga_luad	benchmark_10fold	clam	standard	egfr	uni_v2	clam_mb		clam__standard__egfr__uni_v2__clam_mb__s42	10	10	42	39344.157636508346	auc_roc	0.7415214866434379	0.13408646001859437	0.6626576655052264	0.8185903019744483	0.7907801418439717	0.12819474549727505	[0.6333333333333333, 0.6952380952380953, 0.680952380952381, 0.8333333333333334, 0.943089430894309, 0.6585365853658537, 0.8585365853658535, 0.8, 0.4878048780487805, 0.8243902439024391]	[0.9042553191489362, 0.7624113475177305, 0.851063829787234, 0.8333333333333334, 0.7092198581560284, 0.5, 0.7375886524822696, 0.7872340425531916, 0.9645390070921986, 0.8581560283687943]	1783817613	clam/standard/egfr/uni_v2/clam_mb
tcga_luad	benchmark_10fold	clam	standard	egfr	uni_v2	clam_sb		clam__standard__egfr__uni_v2__clam_sb__s42	10	10	42	39313.04896546155	auc_roc	0.7742973286875725	0.11876610499022638	0.7046913472706156	0.8392279326364693	0.7875886524822695	0.12669773810434845	[0.7285714285714285, 0.7571428571428571, 0.6, 0.919047619047619, 0.943089430894309, 0.697560975609756, 0.7463414634146341, 0.8926829268292683, 0.6292682926829268, 0.8292682926829269]	[0.9432624113475178, 0.6205673758865249, 0.822695035460993, 0.8900709219858157, 0.698581560283688, 0.6560283687943262, 0.6560283687943262, 0.7446808510638299, 0.9290780141843972, 0.9148936170212766]	1783817582	clam/standard/egfr/uni_v2/clam_sb
tcga_luad	benchmark_10fold	clam	standard	egfr	uni_v2	mil		clam__standard__egfr__uni_v2__mil__s42	10	10	42	39296.44966842281	auc_roc	0.6304413472706155	0.1396483430795172	0.5531141114982578	0.7151570847851335	0.7145390070921985	0.1542926777401914	[0.519047619047619, 0.6619047619047619, 0.5714285714285714, 0.8666666666666667, 0.7926829268292683, 0.424390243902439, 0.7073170731707318, 0.5073170731707317, 0.5463414634146342, 0.7073170731707317]	[0.8794326241134751, 0.8262411347517731, 0.6666666666666666, 0.8723404255319149, 0.6914893617021276, 0.42907801418439717, 0.8120567375886526, 0.6170212765957448, 0.822695035460993, 0.5283687943262412]	1783817566	clam/standard/egfr/uni_v2/mil
tcga_luad	benchmark_10fold	clam	standard	egfr	virchow2	clam_mb		clam__standard__egfr__virchow2__clam_mb__s42	10	10	42	52043.02115792548	auc_roc	0.802020905923345	0.1094220517318736	0.7366385017421603	0.8613809523809524	0.8287234042553191	0.09924925958387215	[0.7380952380952381, 0.7380952380952381, 0.7428571428571429, 0.919047619047619, 0.8821138211382114, 0.7951219512195122, 0.8146341463414635, 0.8731707317073171, 0.575609756097561, 0.9414634146341464]	[0.9326241134751774, 0.8368794326241135, 0.8829787234042553, 0.875886524822695, 0.7092198581560284, 0.7127659574468085, 0.7375886524822696, 0.7198581560283688, 0.9468085106382979, 0.9326241134751774]	1783830312	clam/standard/egfr/virchow2/clam_mb
tcga_luad	benchmark_10fold	clam	standard	egfr	virchow2	clam_sb		clam__standard__egfr__virchow2__clam_sb__s42	10	10	42	52042.16420564428	auc_roc	0.7589082462253194	0.09988401804270675	0.7023879210220674	0.8181599883855981	0.8063829787234044	0.098686668346039	[0.7809523809523811, 0.7809523809523808, 0.6476190476190476, 0.8714285714285714, 0.9227642276422764, 0.775609756097561, 0.6487804878048781, 0.8048780487804879, 0.6097560975609756, 0.7463414634146343]	[0.9468085106382977, 0.7340425531914894, 0.797872340425532, 0.8439716312056739, 0.74822695035461, 0.6560283687943262, 0.7163120567375887, 0.7801418439716312, 0.9361702127659575, 0.9042553191489362]	1783830312	clam/standard/egfr/virchow2/clam_sb
tcga_luad	benchmark_10fold	clam	standard	egfr	virchow2	mil		clam__standard__egfr__virchow2__mil__s42	10	10	42	39003.29510099231	auc_roc	0.6543902439024389	0.1755607845112662	0.5480746225319396	0.752417537746806	0.6865248226950355	0.17506225424680552	[0.35714285714285715, 0.5380952380952382, 0.6476190476190476, 0.7571428571428571, 0.5609756097560976, 0.7853658536585366, 0.9121951219512194, 0.853658536585366, 0.6585365853658536, 0.47317073170731705]	[0.6028368794326242, 0.5921985815602837, 0.8723404255319149, 0.6595744680851064, 0.5673758865248227, 0.6347517730496455, 0.8829787234042552, 0.6773049645390071, 0.9787234042553191, 0.39716312056737585]	1783700016	clam/standard/egfr/virchow2/mil
tcga_luad	benchmark_10fold	clam	standard	kras	hoptimus1	clam_mb		clam__standard__kras__hoptimus1__clam_mb__s42	10	10	42	38949.49281654693	auc_roc	0.607025016903313	0.10287198477371146	0.5458799864773495	0.6616730899256255	0.6168679050567595	0.1411138273175789	[0.632183908045977, 0.44313725490196076, 0.6431372549019608, 0.7901960784313726, 0.4784313725490196, 0.5294117647058824, 0.6774847870182557, 0.5780933062880325, 0.6267748478701826, 0.6713995943204868]	[0.7972136222910217, 0.4212121212121212, 0.6166666666666667, 0.7439393939393939, 0.4348484848484848, 0.7027863777089783, 0.6114551083591331, 0.5897832817337462, 0.46594427244582043, 0.7848297213622291]	1783817219	clam/standard/kras/hoptimus1/clam_mb
tcga_luad	benchmark_10fold	clam	standard	kras	hoptimus1	clam_sb		clam__standard__kras__hoptimus1__clam_sb__s42	10	10	42	38420.5048461929	auc_roc	0.6464818571106605	0.07439180974287425	0.6016404101870634	0.6891957403651117	0.6198400412796696	0.10359179076592735	[0.6245210727969349, 0.5843137254901961, 0.6784313725490196, 0.7803921568627451, 0.5294117647058824, 0.6348884381338743, 0.6855983772819472, 0.565922920892495, 0.7099391480730223, 0.6713995943204869]	[0.763157894736842, 0.5560606060606061, 0.7575757575757576, 0.6848484848484848, 0.41818181818181815, 0.56656346749226, 0.568111455108359, 0.5975232198142415, 0.6207430340557275, 0.6656346749226006]	1783816690	clam/standard/kras/hoptimus1/clam_sb
